latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
40.63459,-73.66964,40.63459,-73.66964,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07461,,,,NY,Nassau County,,Yes,40.63459,-73.66964,6304,,7461,24,5,1,on side of house,,9.6,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.64152,-73.65965,40.64152,-73.65965,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07462,,,,NY,Nassau County,,Yes,40.64152,-73.65965,6305,,7462,24,5,2,on front of building,,8.5,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.622231,-73.64732,40.622231,-73.64732,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07463,,,,NY,Nassau County,,Yes,40.622231,-73.64732,6306,,7463,24,5,1,on side of building,,9.4,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.63071,-73.63131,40.63071,-73.63131,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07464,,,,NY,Nassau County,,Yes,40.63071,-73.63131,6307,,7464,24,5,1,on front of house,,9.4,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.63021,-73.61309,40.63021,-73.61309,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07465,,,,NY,Nassau County,,Yes,40.63021,-73.61309,6308,,7465,24,2,3,on concrete sidewalk,,9.3,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.64001,-73.59571,40.64001,-73.59571,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07466,,,,NY,Nassau County,,Yes,40.64001,-73.59571,6309,,7466,24,5,1,on front of house,,9.2,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.63229,-73.58286,40.63229,-73.58286,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07467,,,,NY,Nassau County,,Yes,40.63229,-73.58286,6310,,7467,24,5,2,on front of house,,9,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.6476,-73.55389,40.6476,-73.55389,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07468,,,,NY,Nassau County,,Yes,40.6476,-73.55389,6311,,7468,24,5,1,on side of fence,,8.4,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.86783,-73.4728,40.86783,-73.4728,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07469,,,,NY,Nassau County,,Yes,40.86783,-73.4728,6312,,7469,24,2,3,on grass,,10,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.87199,-73.50356,40.87199,-73.50356,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07470,,,,NY,Nassau County,,Yes,40.87199,-73.50356,6313,,7470,24,5,1,on back of house,,10.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.88895,-73.50922,40.88895,-73.50922,2012 Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07471,,,,NY,Nassau County,,Yes,40.88895,-73.50922,6314,,7471,24,2,2,on lawn,,9.8,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.87615,-73.48767,40.87615,-73.48767,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07472,,,,NY,Nassau County,,Yes,40.87615,-73.48767,6315,,7472,24,5,1,on shed,,9.5,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.87341,-73.51669,40.87341,-73.51669,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07473,,,,NY,Nassau County,,Yes,40.87341,-73.51669,6316,,7473,24,5,1,on side of fence,,10,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.88239,-73.54598,40.88239,-73.54598,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07474,,,,NY,Nassau County,,Yes,40.88239,-73.54598,6317,,7474,24,5,1,on tree,,9.6,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.90515,-73.54333,40.90515,-73.54333,2012 Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07475,,,,NY,Nassau County,,Yes,40.90515,-73.54333,6318,,7475,24,2,2,,,10,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.91413,-73.52602,40.91413,-73.52602,2012 Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07476,,,,NY,Nassau County,,Yes,40.91413,-73.52602,6319,,7476,24,2,2,on lawn,,9.8,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.90336,-73.51229,40.90336,-73.51229,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07477,,,,NY,Nassau County,,Yes,40.90336,-73.51229,6320,,7477,24,5,1,on back of building,,9.7,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.88625,-73.53246,40.88625,-73.53246,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07478,,,,NY,Nassau County,,Yes,40.88625,-73.53246,6321,,7478,24,5,1,on side of garage,,10,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.91038,-73.53987,40.91038,-73.53987,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07479,,,,NY,Nassau County,,Yes,40.91038,-73.53987,6322,,7479,24,5,2,on side of fence,,8.1,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.91084,-73.55811,40.91084,-73.55811,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07480,,,,NY,Nassau County,,Yes,40.91084,-73.55811,6323,,7480,24,5,1,on side of fence,,11.1,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.90816,-73.58157,40.90816,-73.58157,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07481,,,,NY,Nassau County,,Yes,40.90816,-73.58157,6324,,7481,24,5,1,on fence,,10.4,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.89152,-73.63566,40.89152,-73.63566,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07482,,,,NY,Nassau County,,Yes,40.89152,-73.63566,6325,,7482,24,5,1,on door,,10,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.89939,-73.62746,40.89939,-73.62746,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07483,,,,NY,Nassau County,,Yes,40.89939,-73.62746,6326,,7483,24,5,2,on tree,,9.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.80471,-73.64963,40.80471,-73.64963,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07484,,,,NY,Nassau County,,Yes,40.80471,-73.64963,6327,,7484,24,5,1,on side of building,,10.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.82358,-73.64658,40.82358,-73.64658,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07485,,,,NY,Nassau County,,Yes,40.82358,-73.64658,6328,,7485,24,5,1,,,10.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.85112,-73.65046,40.85112,-73.65046,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07486,,,,NY,Nassau County,,Yes,40.85112,-73.65046,6329,,7486,24,2,4,on beach,,10.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.6102,-73.43005,40.6102,-73.43005,2012 Sandy,Debris,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07487,,,,NY,Nassau County,,Yes,40.6102,-73.43005,6330,,7487,24,2,1,on building,,7.1,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.62021,-73.55973,40.62021,-73.55973,2012 Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07488,,,,NY,Nassau County,,Yes,40.62021,-73.55973,6331,,7488,24,2,2,,,8.7,2,,,,,,4,,,Coastal,10/29/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.896776,-73.605596,40.896776,-73.605596,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNAS07489,,,,NY,Nassau County,,Yes,40.896776,-73.605596,6332,,7489,24,5,2,on inside corner of back of house,,7.7,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7776,-73.9425,40.7776,-73.9425,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07490,,,,NY,New York County,,Yes,40.7776,-73.9425,6333,,7490,24,2,4,in ornamental grass,,10.4,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.828,-73.9542,40.828,-73.9542,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07491,,,,NY,New York County,,Yes,40.828,-73.9542,6334,,7491,24,2,3,on lawn,,9.5,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7407,-74.0117,40.7407,-74.0117,2012 Sandy,Stain line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07492,,,,NY,New York County,,Yes,40.7407,-74.0117,6335,,7492,24,6,3,on interior wall of fire house,,12.3,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.76312,-74.00047,40.76312,-74.00047,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07493,,,,NY,New York County,,Yes,40.76312,-74.00047,6336,,7493,24,5,1,on building,,10.4,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.74013,-73.97328,40.74013,-73.97328,2012 Sandy,Debris,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07494,,,,NY,New York County,,Yes,40.74013,-73.97328,6337,,7494,24,2,2,on fence,,10.8,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.69035,-74.04692,40.69035,-74.04692,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07495,,,,NY,New York County,,Yes,40.69035,-74.04692,6338,,7495,24,5,1,inside of maintenance room,,11.3,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.68971,-74.04387,40.68971,-74.04387,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07496,,,,NY,New York County,,Yes,40.68971,-74.04387,6339,,7496,24,2,3,near base of Statue of Liberty,,11.4,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.69912,-74.03992,40.69912,-74.03992,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07497,,,,NY,New York County,,Yes,40.69912,-74.03992,6340,,7497,24,5,2,inside door of Immigration Museum,,11.1,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.69938,-74.03867,40.69938,-74.03867,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07498,,,,NY,New York County,,Yes,40.69938,-74.03867,6341,,7498,24,2,4,on grass hill,,11.1,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.69086,-74.01246,40.69086,-74.01246,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07499,,,,NY,New York County,,Yes,40.69086,-74.01246,6342,,7499,24,5,1,on glass door inside brick building,,11,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.68527,-74.02489,40.68527,-74.02489,2012 Sandy,Seed line,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07500,,,,NY,New York County,,Yes,40.68527,-74.02489,6343,,7500,24,5,1,inside shed,,11.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7011,-74.0156,40.7011,-74.0156,2012 Sandy,Mud,Good: +/- 0.10 ft,NAVD88,,,,Static-GNSS,NAD83,Marie Peppler,,NYNEW07501,"U.S Coast Guard Station at Battery Park, Manhattan, NY.",Priority 1 (network or time critical),"SWaTH, North Atlantic",NY,New York County,,No,40.7011,-74.0156,6344,,7501,24,1,2,on outside window of building,,11.6,2,,,,,,2,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7011,-74.015,40.7011,-74.015,2012 Sandy,Mud,Good: +/- 0.10 ft,NAVD88,,,,Static-GNSS,NAD83,Marie Peppler,,NYNEW07501,"U.S Coast Guard Station at Battery Park, Manhattan, NY.",Priority 1 (network or time critical),"SWaTH, North Atlantic",NY,New York County,,No,40.7011,-74.0156,6345,,7501,24,1,2,on patio of building,,11.4,2,,,,,,2,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7044,-74.0169,40.7044,-74.0169,2012 Sandy,Mud,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07502,,,,NY,New York County,,Yes,40.7044,-74.0169,6346,,7502,24,1,2,inside steel storage container,,10,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7044,-74.0167,40.7044,-74.0167,2012 Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07502,,,,NY,New York County,,Yes,40.7044,-74.0169,6347,,7502,24,5,3,on wooden construction wall,,11,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7031,-74.0069,40.7031,-74.0069,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07503,,,,NY,New York County,,Yes,40.7031,-74.0069,6348,,7503,24,5,2,inside window of ferry terminal building,,11.3,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.705,-74.0067,40.705,-74.0067,2012 Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07504,,,,NY,New York County,,Yes,40.705,-74.0067,6349,,7504,24,5,3,on outside wall of building,,11.1,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.705,-74.0067,40.705,-74.0067,2012 Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07504,,,,NY,New York County,,Yes,40.705,-74.0067,6350,,7504,24,5,3,on outside wall of building,,11.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.705,-74.0064,40.705,-74.0064,2012 Sandy,Mud,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07504,,,,NY,New York County,,Yes,40.705,-74.0067,6351,,7504,24,1,3,on inside window of building,,11.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7078,-74.0039,40.7078,-74.0039,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07505,,,,NY,New York County,,Yes,40.7078,-74.0039,6352,,7505,24,5,2,on outside door of Post Office,,11.1,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7078,-74.0011,40.7078,-74.0011,2012 Sandy,Seed line,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07506,,,,NY,New York County,,Yes,40.7078,-74.0011,6353,,7506,24,5,2,on outside wall of building,,11,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7078,-74.0022,40.7078,-74.0022,2012 Sandy,Mud,Good: +/- 0.10 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07507,,,,NY,New York County,,Yes,40.7078,-74.0022,6354,,7507,24,1,2,on outside door of building,,11.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7078,-74.0022,40.7078,-74.0022,2012 Sandy,Mud,Excellent: +/- 0.05 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07507,,,,NY,New York County,,Yes,40.7078,-74.0022,6355,,7507,24,1,1,on outside window of building,,11.1,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7097,-73.9953,40.7097,-73.9953,2012 Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07508,,,,NY,New York County,,Yes,40.7097,-73.9953,6356,,7508,24,5,3,seed and mud line on outside wall of building,,11.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7108,-73.9781,40.7108,-73.9781,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07509,,,,NY,New York County,,Yes,40.7108,-73.9781,6357,,7509,24,2,4,on park lawn,,11.2,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7108,-73.9781,40.7108,-73.9781,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07509,,,,NY,New York County,,Yes,40.7108,-73.9781,6358,,7509,24,2,4,on grass hill in park,,10.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7108,-73.9781,40.7108,-73.9781,2012 Sandy,Seed line,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07509,,,,NY,New York County,,Yes,40.7108,-73.9781,6359,,7509,24,5,3,on tree in park,,10.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7111,-73.9772,40.7111,-73.9772,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07510,,,,NY,New York County,,Yes,40.7111,-73.9772,6360,,7510,24,2,4,on grass hill in park,,10.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7111,-73.9772,40.7111,-73.9772,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07510,,,,NY,New York County,,Yes,40.7111,-73.9772,6361,,7510,24,2,4,on hill in park under tree,,11,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7111,-73.9772,40.7111,-73.9772,2012 Sandy,Debris,Fair: +/- 0.20 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07510,,,,NY,New York County,,Yes,40.7111,-73.9772,6362,,7510,24,2,3,on park sidewalk,,10.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
40.7164,-74.0161,40.7164,-74.0161,2012 Sandy,Debris,Poor: +/- 0.40 ft,NAVD88,,,,Map (digital or paper),NAD83,Marie Peppler,,NYNEW07511,,,,NY,New York County,,Yes,40.7164,-74.0161,6363,,7511,24,2,4,on grass,,10.9,2,,,,,,4,,,Coastal,10/30/2012 12:00:00 AM,,2,36,,,,no_label,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
